2,5,A,B,C
0.1513878188659976,10.062601992791237,11,32,60
0.1513878188659976,3.3735838334060735,11,32,64
0.23641695449762765,5.8355430483207025,11,33,34
0.2364169544976281,6.574706652612758,11,33,43
0.23641695449762765,13.014066206044092,11,33,44
0.2364169544976281,1.282238839355438,11,33,57
0.2364169544976281,4.381246186967864,11,33,62
0.23641695449762765,6.385904882807367,11,33,67
0.23641695449762765,7.034964186816148,11,34,44
0.2364169544976281,3.1321945276650496,11,34,49
0.2364169544976281,6.711443911043485,11,34,57
0.2364169544976281,3.6891649665082515,11,34,62
0.2364169544976281,5.857081101199299,11,34,64
0.1513878188659976,4.361312759431306,11,35,37
0.2364169544976277,15.136193501257848,11,35,44
0.1513878188659976,8.347309279266563,11,35,54
0.1513878188659976,4.716237391395636,11,35,57
0.1513878188659976,3.8757607055953636,11,37,51
0.2364169544976277,2.333706899310272,11,37,59
0.23641695449762765,9.73146457066094,11,38,44
0.2364169544976281,4.677586636397184,11,38,46
0.2364169544976281,8.08164264586489,11,38,51
0.23641695449762765,7.802501739296492,11,38,65
0.1513878188659976,-2.365259261583998,11,43,52
0.1513878188659976,10.499630915921422,11,43,56
0.1513878188659976,6.870932084282763,11,43,57
0.2364169544976277,3.104202139106968,11,43,59
0.2364169544976277,11.527315991007073,11,43,67
0.2364169544976281,6.925433918065308,11,44,56
0.23641695449762765,6.413505332413139,11,44,65
0.23641695449762765,4.961157309732741,11,44,67
0.1513878188659976,6.1935054019535185,11,46,51
0.1513878188659976,15.511543263552484,11,46,56
0.2364169544976277,2.374538290922427,11,46,59
0.1513878188659976,2.6069815593048493,11,46,60
0.1513878188659976,11.936161968836204,11,46,64
0.2364169544976277,1.8828415028253789,11,46,67
0.2364169544976277,1.9674600715075807,11,49,59
0.1513878188659976,3.138770609194005,11,49,60
0.2364169544976277,2.080362535243239,11,49,67
0.053724123273925714,-3.1597420058643912,11,51,52
0.1513878188659976,2.8919872724565723,11,51,60
0.1513878188659976,3.8957234800019656,11,51,62
0.1513878188659976,0.8175739797575403,11,52,57
0.2364169544976277,-0.4794409646902289,11,52,59
0.1513878188659976,1.1209006825856072,11,52,60
0.1513878188659976,-0.020535243852595756,11,52,62
0.2364169544976277,1.2583316690010733,11,52,67
0.1513878188659976,5.5814039449548,11,54,57
0.1513878188659976,4.791612682000443,11,56,57
0.1513878188659976,11.785379293355735,11,56,60
0.23641695449762765,1.7817248509942498,11,59,65
0.2364169544976277,12.753459748586572,11,60,67
0.2364169544976277,4.0079086562211765,11,62,65
0.21613695755953255,-2.6945243340146234,12,16,62
0.2364169544976281,3.970927149930752,12,16,66
0.1513878188659976,2.8960172069117096,12,17,20
0.1513878188659976,6.714664539480858,12,17,34
0.2364169544976277,1.900115977659481,12,17,36
0.1513878188659976,1.805499489710176,12,17,44
0.1513878188659976,1.1947202923430096,12,17,64
0.010398005548900729,1.7669314789081092,12,18,20
0.23641695449762765,2.1546659070046523,12,18,27
0.2364169544976281,2.643287272871305,12,18,44
0.2364169544976281,17.06277204383623,12,18,60
0.1513878188659976,12.107660572529221,12,20,29
0.2364169544976277,5.916696596711542,12,20,37
0.2364169544976281,8.055816132011339,12,21,34
0.23641695449762765,8.390377792081818,12,21,36
0.23641695449762765,6.845721672217344,12,21,46
0.2364169544976281,8.825812093839595,12,21,66
0.2364169544976281,0.9320223299175368,12,21,67
0.2364169544976281,-0.05946527977004479,12,26,44
0.07253571067401585,-1.4289321676649456,12,27,29
0.2364169544976281,2.2953066052592583,12,27,34
0.23641695449762765,4.534696811830094,12,27,37
0.23641695449762765,6.495727572309837,12,27,46
0.09412399302040507,0.4512703461340424,12,27,60
0.2364169544976277,5.9565799529935886,12,29,37
0.2364169544976277,6.3730693185528136,12,29,62
0.0533365019790429,-2.7756226412657776,12,29,67
0.1513878188659976,1.9231531420102976,12,34,44
0.1513878188659976,10.692649470146142,12,34,60
0.2364169544976277,4.976136748595961,12,34,62
0.23641695449762765,5.717923332991848,12,36,40
0.23641695449762765,5.660597870001682,12,36,62
0.2364169544976281,8.33186504632186,12,36,66
0.1513878188659976,3.1419457657182086,12,44,60
0.1513878188659976,0.02783156856180113,12,44,64
0.1513878188659976,0.042966138464233694,12,44,67
0.2364169544976281,8.569720740526638,12,46,66
0.2364169544976281,0.10881681722881707,12,46,67
0.2364169544976277,6.532564256532872,12,60,62
0.2364169544976281,2.0051374017138635,12,62,64
0.2364169544976281,4.681902683766463,12,62,66
0.1513878188659976,0.8824465931535475,12,66,67
0.1513878188659976,2.881246220529235,13,16,17
0.2364169544976277,9.862481952190551,13,16,18
0.2364169544976277,11.68266228107192,13,16,68
0.2364169544976277,1.5039643193201009,13,17,19
0.2364169544976277,0.6695258083783848,13,17,41
0.2364169544976277,1.0634356754597682,13,17,55
0.21613695755953255,-0.7368531095131807,13,18,20
0.23641695449762765,6.775191602298694,13,18,35
0.23641695449762765,1.4166650485250791,13,18,41
0.23641695449762765,4.381112830477719,13,18,54
0.23641695449762765,10.12083950148564,13,18,56
0.2364169544976281,1.619808880784067,13,18,57
0.2364169544976281,10.132043820024702,13,18,60
0.2364169544976281,6.288605129478771,13,18,65
0.2364169544976281,4.691140565190906,13,18,69
0.2364169544976281,0.7323822588804276,13,19,22
0.23641695449762765,1.2816099245118977,13,19,33
0.23641695449762765,2.102658625912003,13,19,34
0.23641695449762765,1.4774252358228919,13,19,35
0.2364169544976281,1.4057194035754217,13,19,69
0.23641695449762765,0.8007587825216405,13,20,21
0.23641695449762765,1.364284723340898,13,20,33
0.23641695449762765,4.081832157523594,13,20,35
0.2364169544976281,3.801749970032777,13,20,37
0.23641695449762765,4.446581688788537,13,20,39
0.2364169544976281,4.1485494313546445,13,20,43
0.23641695449762765,4.5044923788427615,13,20,49
0.10174529502246953,-5.340157516291782,13,20,55
0.2364169544976281,4.195245099237354,13,20,60
0.2364169544976281,2.095645121658073,13,20,65
0.2364169544976281,12.224542771934425,13,21,43
0.2364169544976281,6.863345966479344,13,21,53
0.2364169544976281,4.671379102107963,13,21,57
0.2364169544976277,3.4952969451343243,13,22,34
0.2364169544976277,2.077091094275989,13,22,35
0.1513878188659976,4.203332262230703,13,22,37
0.1513878188659976,4.148116943989964,13,22,43
0.0546281852869676,-2.1155600332253623,13,22,53
0.10690159234251184,-1.326772904636016,13,22,54
0.2364169544976277,1.3660143580838806,13,22,56
0.1513878188659976,2.8891541954181665,13,22,60
0.1513878188659976,1.5418895374767785,13,22,65
0.2364169544976277,4.480522184429347,13,22,68
0.2364169544976277,13.020854420592885,13,29,35
0.106901592342512,4.862773870277888,13,29,54
0.2115587331552495,8.258068719799702,13,29,55
0.23641695449762765,5.590926386255248,13,33,34
0.23641695449762765,1.3520104000030244,13,33,41
0.2364169544976281,6.220341271312684,13,33,43
0.2364169544976281,9.708653030326095,13,33,53
0.2364169544976281,0.2337352931257861,13,33,57
0.23641695449762765,4.7715410612610185,13,33,68
0.23641695449762765,3.537732860502338,13,34,35
0.23641695449762765,12.833676257289872,13,34,55
0.23641695449762765,3.2889787357932576,13,34,56
0.2364169544976281,4.099569475613548,13,34,57
0.23641695449762765,1.7469229361838785,13,35,41
0.23641695449762765,11.989358358661462,13,35,54
0.2364169544976281,12.37032305932744,13,35,60
0.23641695449762765,10.876416264541456,13,35,68
0.2364169544976277,9.576112038565832,13,37,49
0.2364169544976277,9.893220004628596,13,37,54
0.1513878188659976,7.52944504076333,13,37,69
0.23641695449762765,1.2024652509886202,13,39,41
0.2364169544976281,4.864018051330035,13,39,43
0.23641695449762765,3.368156512346623,13,39,54
0.23641695449762765,2.4437867468833154,13,39,55
0.23641695449762765,2.696154168733223,13,39,56
0.23641695449762765,1.5858177985917763,13,41,49
0.09208182503126144,-2.565447721518252,13,41,53
0.23641695449762765,1.7182566252146785,13,41,55
0.23641695449762765,-0.17734758168663944,13,41,56
0.2364169544976281,0.9016592290489348,13,41,57
0.1513878188659976,7.4587144232537055,13,43,53
0.1513878188659976,3.9645138557729567,13,43,57
0.23641695449762765,6.7465072572501015,13,49,55
0.2364169544976281,4.787226528163195,13,49,57
0.23641695449762765,6.415621918520692,13,49,68
0.10742644269297874,-1.2121466492706574,13,53,55
0.1513878188659976,8.614699145687794,13,53,65
0.23641695449762765,10.824509255642779,13,54,68
0.2364169544976281,12.402120494185224,13,55,60
0.2364169544976277,4.297455389837353,13,57,68
0.1513878188659976,8.998568601932577,13,60,65
0.2364169544976277,4.242985910568187,13,65,68
0.23641695449762765,10.26838758583591,14,15,16
0.23641695449762765,4.710270617158359,14,15,28
0.2364169544976281,3.9298987098321914,14,15,38
0.23641695449762765,4.630387495905887,14,15,40
0.2364169544976281,3.05539672158552,14,15,42
0.23641695449762765,14.479619734069425,14,15,45
0.23641695449762765,5.081104142007753,14,15,46
0.23641695449762765,5.570012927856106,14,15,50
0.04255379478471809,2.3919487914997997,14,15,54
0.2364169544976281,5.96704789442684,14,15,60
0.23641695449762765,10.772001432138996,14,16,20
0.1637589577115334,-1.5342121078252615,14,16,30
0.23641695449762765,5.478510389138297,14,16,39
0.2364169544976281,11.544998181099073,14,16,42
0.23641695449762765,10.46126353572368,14,16,45
0.2364169544976281,11.517733758072731,14,16,52
0.11243241424081817,-2.0030180553590893,14,16,55
0.23641695449762765,9.721288610164443,14,16,58
0.2364169544976281,1.2578781105861785,14,16,59
0.2364169544976277,4.187697797649204,14,17,19
0.1513878188659976,4.073412371621285,14,17,34
0.1513878188659976,5.655684883384755,14,17,54
0.11243241424081814,-4.62545386701524,14,17,55
0.1513878188659976,3.1265611464011367,14,17,59
0.21613695755953255,-0.4041190316580661,14,18,20
0.04255379478471804,-0.12766832645095416,14,18,30
0.2364169544976281,5.285637149151682,14,18,42
0.2364169544976281,3.863126185080372,14,18,59
0.2364169544976281,2.660144003585266,14,18,60
0.04255379478471773,-2.3617936211260044,14,18,63
0.2364169544976281,3.6954831967816286,14,18,69
0.23641695449762765,10.555773694565566,14,19,33
0.2364169544976281,12.974791444241935,14,19,54
0.23641695449762765,2.140150667846484,14,19,58
0.2364169544976281,6.011248405911991,14,19,69
0.23641695449762765,2.7242843214606864,14,20,33
0.2364169544976281,6.233415695995602,14,20,34
0.23641695449762765,10.332317660460577,14,20,39
0.23641695449762765,7.4929691426436476,14,20,40
0.23641695449762765,5.575357583971304,14,20,50
0.2364169544976281,9.988732693475486,14,20,52
0.2364169544976281,12.54320708439582,14,20,54
0.0028116499603683858,-5.803054220553817,14,20,55
0.2364169544976281,6.967229313910881,14,20,59
0.2364169544976281,6.6156322452726215,14,20,60
0.04255379478471804,1.946115779538145,14,28,30
0.23641695449762765,11.448367955779545,14,28,33
0.1075717508779574,5.694269418234703,14,28,35
0.11243241424081817,-0.6616623080768176,14,28,55
0.016835010929115456,-1.9076361976916258,14,30,35
0.16375895771153312,-0.8809639762271786,14,30,39
0.04255379478471828,1.72516693683011,14,30,42
0.16375895771153312,-1.89740867048112,14,30,44
0.04255379478471802,1.1027189168076037,14,30,45
0.011129200260098962,-2.2317186307909957,14,30,52
0.04255379478471802,1.4988573364111133,14,30,58
0.042553794784718185,-8.615214030007383,14,30,64
0.04255379478471802,1.040833797191313,14,30,66
0.04255379478471828,1.5719587019473522,14,30,69
0.2364169544976281,5.472297095974832,14,33,38
0.23641695449762765,11.914477084458447,14,33,44
0.23641695449762765,9.733121135639637,14,33,46
0.2364169544976281,8.012064179529471,14,33,59
0.1513878188659976,4.629291772810637,14,34,35
0.1513878188659976,7.220773819109426,14,34,42
0.2364169544976277,14.9833898956101,14,34,45
0.2364169544976277,3.0412708603529954,14,34,50
0.1513878188659976,11.285704683590614,14,34,52
0.050574416425623187,1.2412904832894505,14,34,55
0.1513878188659976,5.558249708353335,14,34,60
0.2364169544976277,-6.655940315001137,14,34,64
0.1513878188659976,0.7928888277241595,14,35,38
0.2364169544976277,7.697484038035908,14,35,39
0.2364169544976277,14.62594543172591,14,35,44
0.1513878188659976,14.021586043539786,14,35,54
0.2364169544976277,5.587412931439829,14,38,39
0.2364169544976277,7.221805589120137,14,38,45
0.2364169544976277,3.4208540505973737,14,38,46
0.1513878188659976,4.4362630617203065,14,38,60
0.2364169544976277,0.7029014646195915,14,38,66
0.11243241424081817,-3.353901661143956,14,39,55
0.23641695449762765,9.48470707521442,14,39,58
0.23641695449762765,4.511229123638148,14,40,50
0.2364169544976281,-0.15178225867711334,14,40,63
0.23641695449762776,-6.511239442076317,14,40,64
0.2364169544976277,16.266772514538445,14,42,45
0.2364169544976277,10.397271011014508,14,42,46
0.1513878188659976,7.2624609805002835,14,42,59
0.1513878188659976,4.296615518756939,14,42,60
0.1513878188659976,10.014792241851405,14,42,69
0.2364169544976281,-0.8851439304942161,14,44,63
0.23641695449762776,-7.413067038839703,14,44,64
0.2364169544976281,3.9021698370265336,14,44,69
0.2364169544976281,14.963448896092007,14,45,52
0.11243241424081817,-4.099161872686448,14,45,55
0.2364169544976281,9.69248844956756,14,46,52
0.23641695449762765,9.882819894349666,14,46,58
0.2364169544976281,4.764674503801707,14,46,59
0.23641695449762776,-7.2227036691633915,14,46,64
0.0841331789829731,-3.3861986714482946,14,50,55
0.2364169544976281,4.700451960560977,14,50,59
0.1513878188659976,6.11474926589079,14,52,60
0.053724123273925777,-9.073947888609194,14,52,63
0.2364169544976277,-6.310200204423512,14,52,64
0.2364169544976277,6.1779400356538625,14,52,66
0.1513878188659976,7.868133472829795,14,54,59
0.1513878188659976,11.319874075107968,14,54,69
0.05057441642562335,0.23559066298136602,14,55,59
0.1124324142408182,-1.4171243092326191,14,55,60
0.11243241424081804,-7.546693673466108,14,55,64
0.05057441642562335,-2.0284447158223635,14,55,69
0.2364169544976281,5.616555925242371,14,58,60
0.1513878188659976,4.665937933931222,14,59,60
0.1513878188659976,7.545375860273013,14,59,69
0.1513878188659976,1.7546348272248196,15,16,17
0.2364169544976277,0.2983093545146609,15,16,25
0.2364169544976277,1.9198407600249752,15,16,42
0.1513878188659976,14.849815064098019,15,16,45
0.1012523160608382,-2.9781860457642018,15,16,54
0.2364169544976277,11.716078898864872,15,16,66
0.2364169544976277,5.366003981637661,15,17,19
0.09412399302040464,-3.620690917132138,15,17,36
0.2364169544976277,1.2994429394278182,15,17,42
0.1012523160608382,-2.075305929602945,15,17,54
0.2364169544976277,6.4725060795822245,15,17,60
0.1513878188659976,3.738192590595848,15,17,68
0.23641695449762765,0.8955676985090193,15,19,25
0.2364169544976281,2.4961938470329166,15,19,28
0.10174529502246936,-4.430965633106716,15,19,36
0.2364169544976281,8.711177582884595,15,19,45
0.16375895771153262,-2.53519721973494,15,19,54
0.23641695449762765,7.7088757521233795,15,19,61
0.2364169544976281,0.7841169503299206,15,25,40
0.2364169544976281,0.4912024763267908,15,25,45
0.23641695449762765,1.3057301480829722,15,25,61
0.1513878188659976,2.8136101508048337,15,28,52
0.2364169544976277,1.4725750243710751,15,28,66
0.10174529502246964,-3.445321914200491,15,36,38
0.06145256082206758,-4.636466121373255,15,36,40
0.10174529502246964,-3.789368656860393,15,36,42
0.09412399302040472,4.509696187762137,15,36,45
0.06145256082206758,-4.0263603081041035,15,36,50
0.016835010929115348,-3.5841049583065754,15,36,54
0.09412399302040464,2.032943604060605,15,36,60
0.09412399302040464,2.887620787095696,15,36,61
0.10174529502246964,-5.050385880871566,15,36,66
0.06145256082206758,-4.54649894124338,15,36,68
0.23641695449762765,6.032345587661631,15,38,44
0.2364169544976281,5.765804956240089,15,38,45
0.2364169544976281,2.964793830687004,15,38,46
0.2364169544976281,4.5369983817848585,15,38,51
0.23641695449762765,5.652494111340275,15,38,60
0.23641695449762765,6.179667655699504,15,38,61
0.1513878188659976,7.034105030238474,15,40,50
0.1513878188659976,5.765586005314624,15,40,52
0.2364169544976281,1.2417068737476311,15,42,45
0.2364169544976281,1.3093025562859069,15,42,46
0.2364169544976281,0.5043330658121405,15,42,49
0.23641695449762765,1.3760191107272135,15,42,60
0.1513878188659976,14.12620604851708,15,43,50
0.1513878188659976,0.30716277306927875,15,43,52
0.2364169544976277,12.248184196719134,15,43,60
0.1513878188659976,3.979731509183509,15,43,68
0.2364169544976281,11.861632681080366,15,44,45
0.2364169544976281,10.3331128916265,15,44,50
0.23641695449762765,10.625335925423363,15,44,60
0.1513878188659976,1.0803924215795997,15,45,49
0.1513878188659976,3.8171794367540355,15,45,68
0.1513878188659976,3.7643815110407686,15,46,51
0.2364169544976277,5.3542758544921725,15,46,66
0.1513878188659976,3.163403361969916,15,46,68
0.04255379478471789,-1.7381802042873211,15,49,54
0.1513878188659976,1.5408696154487158,15,49,68
0.2364169544976277,11.226587867867709,15,50,61
0.053724123273925714,-2.2808803077911763,15,51,52
0.1513878188659976,3.6099296907762257,15,51,68
0.032009059395086116,-0.3094002097452311,15,52,61
0.2364169544976277,5.557119678046867,15,52,66
0.1513878188659976,4.104690161917113,15,52,68
0.042553794784718116,-1.8066153886133025,15,54,61
0.10125231606083797,-1.9793658369964149,15,54,68
0.2364169544976281,5.058370613463809,15,61,68
0.2364169544976281,4.051536464379431,15,66,68
0.1513878188659976,1.2087175733316715,16,17,20
0.1513878188659976,1.7644846982988918,16,17,23
0.13699092173995078,-3.652420432857317,16,17,24
0.1513878188659976,3.2134351050102232,16,17,34
0.2364169544976277,2.3115348290526896,16,17,42
0.1513878188659976,3.066951719035578,16,17,54
0.010398005548900729,1.6992475898732913,16,18,20
0.2364169544976281,4.476651054108891,16,18,23
0.23641695449762765,3.5323870057788302,16,18,30
0.01039800554890099,1.321491536127528,16,20,24
0.2364169544976277,5.936547863999376,16,20,25
0.2364169544976277,4.864271699361432,16,20,37
0.1513878188659976,6.230829806858869,16,20,39
0.1513878188659976,7.731218651457704,16,20,47
0.2364169544976277,9.084713857788326,16,20,52
0.061452560822067376,-5.4566932287297885,16,20,55
0.2364169544976277,1.6339715076358825,16,20,59
0.2364169544976277,11.835521622899721,16,20,66
0.2364169544976277,3.1928378225061564,16,23,25
0.2364169544976277,4.646625945503871,16,23,30
0.2364169544976277,1.1770306646707382,16,23,50
0.1513878188659976,3.5013508233949486,16,23,54
0.2364169544976277,0.7586979347205975,16,23,59
0.13699092173995076,-2.6588772440846604,16,23,62
0.2364169544976277,3.5533489938034113,16,23,66
0.2364169544976277,4.3039199666989845,16,23,68
0.010398005548900932,-0.006767013964672941,16,24,25
0.010398005548900932,-1.5892575872381007,16,24,31
0.13699092173995087,-1.7270951882239425,16,24,34
0.010398005548901143,1.1644664334041934,16,24,38
0.13699092173995087,-3.5513976686251887,16,24,41
0.010398005548901143,0.4924317005681971,16,24,45
0.13699092173995087,-1.8730681989841376,16,24,47
0.21613695755953244,-3.1087946951676635,16,24,50
0.13699092173995087,-2.3114057355526767,16,24,58
0.21613695755953244,-3.038008259402432,16,24,59
0.21613695755953244,-2.8291525028125517,16,24,66
0.21613695755953244,-3.3484619219360354,16,24,68
0.23641695449762765,4.036585328548221,16,25,37
0.2364169544976281,1.241564725810763,16,25,41
0.2364169544976281,5.2904706753265325,16,25,45
0.058196109190995264,-0.3704189799544546,16,25,55
0.2364169544976281,7.0131141621853175,16,30,39
0.2364169544976281,7.13962948918774,16,30,41
0.10757175087795767,4.421678210887676,16,30,47
0.08925940945352108,-1.8925150922323863,16,30,52
0.23641695449762765,9.479398391242112,16,30,66
0.2364169544976281,2.0320290420758718,16,31,41
0.2364169544976281,0.9672647699124024,16,31,47
0.23641695449762765,1.3821509686421507,16,31,52
0.2161369575595324,-2.167014351310108,16,31,62
0.2364169544976277,2.452773339263196,16,34,50
0.1513878188659976,10.290883652904512,16,34,55
0.1513878188659976,2.5263610957177742,16,34,58
0.0103980055489007,0.35217997707206905,16,34,62
0.2364169544976277,6.670485692604963,16,34,68
0.2364169544976281,5.005019587185856,16,37,47
0.2364169544976281,4.648834229114954,16,37,54
0.23641695449762765,5.654770316077844,16,37,68
0.2364169544976277,0.8693652029003403,16,38,66
0.1513878188659976,4.738320698792643,16,39,41
0.1513878188659976,3.895276737835388,16,39,47
0.1513878188659976,2.953189611761528,16,39,54
0.1513878188659976,1.8499147419270368,16,39,55
0.1513878188659976,7.075759300163766,16,39,58
0.2364169544976277,2.281787944296795,16,39,68
0.2364169544976277,6.5817261949951735,16,41,52
0.1513878188659976,6.2091956237745345,16,41,55
0.2364169544976281,16.604978424042052,16,42,45
0.23641695449762765,4.686731417242719,16,42,50
0.23641695449762765,1.957605162627196,16,42,59
0.2161369575595324,-1.3551160495084886,16,42,62
0.23641695449762765,12.363453593348614,16,42,68
0.2364169544976277,4.667227843241419,16,45,50
0.2364169544976277,14.481739234145136,16,45,52
0.1513878188659976,0.7274144855954034,16,45,55
0.2364169544976277,14.069013735086296,16,47,66
0.2364169544976277,12.769844200790894,16,47,68
0.2364169544976281,1.740835311350429,16,50,55
0.2161369575595324,-1.9861039664693865,16,50,62
0.010398005548900814,1.7352335936520014,16,52,62
0.23641695449762765,11.03705802612631,16,52,68
0.0103980055489007,0.1943301456222386,16,54,62
0.0103980055489007,0.19289425538845786,16,55,62
0.13699092173995076,-2.055157032918334,16,58,62
0.21613695755953244,-1.6990991998598304,16,62,66
0.13699092173995076,-1.4007496596933116,17,18,20
0.1513878188659976,4.8758306627941295,17,18,27
0.2364169544976277,5.537290144508713,17,18,42
0.1513878188659976,5.7925092766956325,17,18,54
0.1513878188659976,15.20278316226193,17,18,56
0.2364169544976277,14.343679398432156,17,18,60
0.042553794784717984,0.7282037024338113,17,18,63
0.2364169544976277,6.6090912760099165,17,18,65
0.2364169544976277,0.8393442194863558,17,18,69
0.2364169544976281,8.52793468623949,17,19,54
0.2364169544976281,8.624422220709146,17,19,56
0.23641695449762765,1.043782228845231,17,19,63
0.23641695449762765,8.018318828133758,17,19,65
0.2364169544976277,2.0529873371198253,17,20,41
0.09412399302040476,-6.681453891929839,17,20,55
0.2364169544976277,2.8430500303121704,17,20,60
0.2364169544976277,1.4260341175597535,17,20,65
0.2364169544976277,0.002567777760589252,17,20,67
0.2364169544976281,8.572917034747324,17,22,23
0.1074264426929785,-2.84238722714108,17,22,27
0.2364169544976281,8.95280777789176,17,22,31
0.2364169544976281,5.261518297166769,17,22,34
0.23641695449762765,3.4430365890674803,17,22,42
0.10690159234251173,1.0990736890980957,17,22,54
0.23641695449762765,-0.07954212119619798,17,22,55
0.2364169544976281,4.301860068891679,17,22,56
0.09412399302040507,-3.2877707753431427,17,22,59
0.23641695449762765,5.503153455194499,17,22,60
0.0907268636159003,-3.0331124550855537,17,22,63
0.23641695449762765,3.3296340364004906,17,22,65
0.2364169544976281,7.098513178860575,17,22,68
0.2364169544976277,5.008057801418302,17,23,41
0.1513878188659976,8.342339887210544,17,23,54
0.1513878188659976,3.335852565691055,17,23,64
0.2364169544976277,3.701904324467861,17,23,65
0.1513878188659976,1.7008062508716355,17,24,31
0.1513878188659976,1.3866404064901785,17,24,34
0.2364169544976277,1.6944683685094262,17,24,65
0.1513878188659976,3.1551281609477364,17,26,34
0.2364169544976277,2.410655704560641,17,26,42
0.1513878188659976,1.4783694297919654,17,26,59
0.1513878188659976,3.853172531307857,17,26,64
0.1513878188659976,7.032055550795028,17,26,68
0.1513878188659976,13.044478991775264,17,27,31
0.2364169544976277,3.351365251870185,17,27,41
0.1513878188659976,5.013233307372907,17,27,59
0.09412399302040476,1.4306415061880795,17,27,60
0.2364169544976277,1.905199934023184,17,31,41
0.2364169544976277,3.119914138331686,17,31,42
0.1513878188659976,11.014351006500988,17,31,54
0.2364169544976277,14.604417776842006,17,31,60
0.1513878188659976,5.565946907602132,17,34,44
0.1513878188659976,3.237351738091641,17,34,56
0.23641695449762765,-0.6603642596122992,17,36,55
0.23641695449762765,2.127229444457104,17,36,60
0.2364169544976281,4.362083288989432,17,41,54
0.23641695449762765,0.8116617486069577,17,41,55
0.23641695449762765,4.758262497178453,17,41,60
0.23641695449762765,5.426121025941137,17,41,63
0.23641695449762765,4.746119752784658,17,41,65
0.23641695449762765,1.3560464835631931,17,41,69
0.23641695449762765,4.4310867597236765,17,42,60
0.23641695449762765,1.4572729849743116,17,42,69
0.2364169544976277,1.542921518893376,17,44,63
0.1513878188659976,3.231454415153173,17,44,64
0.2364169544976277,0.5729268364732132,17,44,69
0.1513878188659976,4.547708833207922,17,54,59
0.1513878188659976,9.172642296794848,17,54,68
0.23641695449762765,-3.363995185913619,17,55,69
0.23641695449762765,9.492649471382991,17,60,65
0.23641695449762765,2.4836480486044334,17,63,67
0.1513878188659976,4.264940983805275,17,64,68
0.2364169544976281,4.973822304452908,17,65,68
0.13699092173995087,0.3141213118534936,18,20,35
0.010398005548900944,0.8150857279599499,18,20,40
0.010398005548901058,0.8256941898882815,18,20,41
0.010398005548900944,0.418173295066028,18,20,50
0.010398005548901058,1.5295170156583815,18,20,51
0.010398005548901058,0.2271237003049951,18,20,54
0.21613695755953227,0.33239468951503426,18,20,59
0.21613695755953227,-0.3706022102554414,18,20,60
0.0867013384751695,-3.640980432038479,18,20,63
0.21613695755953227,-0.49731930526070295,18,20,65
0.2364169544976281,3.3073955117416496,18,23,27
0.2364169544976281,3.5122128693395003,18,23,30
0.2364169544976281,10.09108835221388,18,23,41
0.23641695449762765,3.655734878795137,18,23,46
0.2364169544976281,10.257688407910862,18,23,51
0.23641695449762765,11.148727796839976,18,23,60
0.23641695449762765,5.08173301795309,18,23,69
0.053724123273925714,-2.248268587549809,18,27,51
0.09412399302040476,-1.658996627154849,18,27,60
0.1075717508779574,-1.6980617727637082,18,28,35
0.23641695449762765,7.868767004399041,18,28,42
0.08862968810306654,-2.3312228944133344,18,28,57
0.23641695449762765,8.407389620272738,18,28,60
0.04255379478471804,0.21024505582299916,18,28,63
0.23641695449762765,4.360099920636897,18,28,65
0.23641695449762765,3.4674965487752285,18,28,69
0.06145256082206725,0.1805526059577152,18,30,35
0.2364169544976277,4.1978341309344245,18,30,42
0.2364169544976277,3.4527479762345976,18,30,44
0.2364169544976277,2.0826376948465146,18,30,69
0.1513878188659976,8.460196742490744,18,35,41
0.2364169544976277,8.799182067885454,18,35,44
0.1513878188659976,4.386631554103229,18,35,54
0.2364169544976277,9.465194290003204,18,35,60
0.1513878188659976,9.452503410814773,18,35,61
0.0425537947847179,0.3249104953679627,18,35,63
0.23641695449762765,6.466808551984688,18,40,50
0.2364169544976281,10.53998885496911,18,40,51
0.1637589577115334,-3.6456944042973514,18,40,63
0.23641695449762765,5.076669202996647,18,40,69
0.1513878188659976,3.2451643747202907,18,41,56
0.2364169544976277,3.1069448819032073,18,41,57
0.1012523160608378,-2.643363720058338,18,41,63
0.23641695449762765,6.750930619357302,18,42,50
0.23641695449762765,11.393847728632213,18,42,59
0.23641695449762765,7.191665808211418,18,42,60
0.2364169544976281,13.88360590982028,18,42,61
0.23641695449762765,5.310326777927843,18,42,69
0.2364169544976281,6.626382884250226,18,44,56
0.23641695449762765,12.77711793342666,18,44,60
0.2364169544976281,12.141368533682762,18,44,61
0.1637589577115334,-4.128700486055031,18,44,63
0.23641695449762765,5.055675636696567,18,44,65
0.23641695449762765,2.6231438560780305,18,46,60
0.23641695449762765,2.9524976830810488,18,46,65
0.2364169544976281,8.050937043787233,18,50,61
0.23641695449762765,4.347673121130169,18,50,69
0.1513878188659976,11.383123454591733,18,51,61
0.1513878188659976,2.0835101199611525,18,54,61
0.1513878188659976,7.572518338149319,18,56,61
0.23641695449762765,1.299026080875727,18,57,59
0.23641695449762765,12.174656749992574,18,59,60
0.2364169544976281,15.76556341164077,18,59,61
0.23641695449762765,1.9564337121549968,18,59,65
0.23641695449762765,5.397373367217387,18,59,69
0.2364169544976281,3.8554692786280422,18,60,61
0.23641695449762765,6.101320134211293,18,60,65
0.2364169544976281,4.317355678111158,19,22,25
0.040044948787306335,-2.027021054018189,19,22,28
0.2364169544976281,15.090722206441937,19,22,31
